FIPS,index,TimePeriod,Agri,Mini,Util,M4,M4I,unem,clusters
36107.0,15823,2015,-0.6558275466561465,0.40803477913561803,-0.3771018029921711,0.015663399239893572,0.0007532810705194,-0.5538461538461537,2.0
36107.0,15824,2016,0.5477758354797704,0.10417488210006809,-0.029279643492216678,-0.004745406047955036,0.0017009522509732998,-0.37692307692307736,2.0
36109.0,15825,2003,1.17652142486285,0.12309437920642807,-0.09113607530026435,-0.006913113032603668,0.0015305540585676012,-0.13076923076923164,1.0
36109.0,15826,2004,-0.19775648496594833,-0.04951062156410835,-0.08137307495563562,0.005551171130980137,0.0119438572061737,0.09230769230769242,1.0
36109.0,15827,2008,-0.31965410769635483,-0.0319974129937215,0.045723255505189186,-0.05890014591566839,-0.012854928854692301,0.7692307692307687,1.0
36109.0,15828,2009,-0.4189352605839236,0.10565428959144363,-0.26608200288716155,-0.06693818803015361,-0.0017879443832881001,1.8923076923076927,1.0
36113.0,15829,2006,0.1883998315276898,-0.5765011828493591,0.14102236910547994,0.007226338413068412,0.0012821277988412025,-0.10769230769230731,1.0
36113.0,15830,2007,-1.1352585658311352,-0.15448299822497447,-0.11883894639853487,0.014530043488179878,-0.017333496612281098,-0.08461538461538431,1.0
36113.0,15831,2008,0.6845667604992656,-0.04366955141253115,0.18672419941242957,-0.05890014591566839,-0.012854928854692301,1.1769230769230772,1.0
36113.0,15832,2009,0.34817776525790656,-0.061256433859384174,-0.21010501221888767,-0.06693818803015361,-0.0017879443832881001,2.461538461538461,1.0
36113.0,15833,2010,0.08772323377281488,0.05918972710734671,0.19652929858327362,0.061538727381233116,-0.0006530729079690998,1.153846153846155,1.0
36113.0,15834,2011,-0.621725270757107,-0.22673720693471644,-0.01640203680922525,0.017892626716609072,-7.893666998280008e-05,-0.18461538461538396,1.0
36113.0,15835,2012,0.4788733385340471,0.33102588405694355,-0.1453900897279894,0.008794955780447644,-0.00022870450164149997,0.29999999999999893,1.0
36115.0,15836,2006,-1.5899544868641673,1.3309017281914475,0.07100092988789619,0.007226338413068412,0.0012821277988412025,-0.4384615384615387,1.0
36115.0,15837,2007,2.01787089947471,-0.14475561059549769,-0.18841309548366603,0.014530043488179878,-0.017333496612281098,0.0,1.0
36115.0,15838,2008,-0.7786661948029003,-0.10098499553221352,0.26537228207550356,-0.05890014591566839,-0.012854928854692301,1.2000000000000002,1.0
36115.0,15839,2009,-0.05214942168128012,0.04665891243165632,-0.14375506052495268,-0.06693818803015361,-0.0017879443832881001,2.292307692307692,1.0
