"FIPS_y","Agri_2001","Agri_2002","Agri_2003","Agri_2004","Agri_2005","Agri_2006","Agri_2007","Agri_2008","Agri_2009","Agri_2010","Agri_2011","Agri_2012","Agri_2013","Agri_2014","Agri_2015","Agri_2016","Agri_2017","Agri_2018","Agri_2019","Agri_2020","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","All_2019","All_2020","Mini_2001","Mini_2002","Mini_2003","Mini_2004","Mini_2005","Mini_2006","Mini_2007","Mini_2008","Mini_2009","Mini_2010","Mini_2011","Mini_2012","Mini_2013","Mini_2014","Mini_2015","Mini_2016","Mini_2017","Mini_2018","Mini_2019","Mini_2020","Util_2001","Util_2002","Util_2003","Util_2004","Util_2005","Util_2006","Util_2007","Util_2008","Util_2009","Util_2010","Util_2011","Util_2012","Util_2013","Util_2014","Util_2015","Util_2016","Util_2017","Util_2018","Util_2019","Util_2020","Neig_2001","Neig_2002","Neig_2003","Neig_2004","Neig_2005","Neig_2006","Neig_2007","Neig_2008","Neig_2009","Neig_2010","Neig_2011","Neig_2012","Neig_2013","Neig_2014","Neig_2015","Neig_2016","Neig_2017","Neig_2018","Neig_2019","Neig_2020","M4_2001","M4_2002","M4_2003","M4_2004","M4_2005","M4_2006","M4_2007","M4_2008","M4_2009","M4_2010","M4_2011","M4_2012","M4_2013","M4_2014","M4_2015","M4_2016","M4_2017","M4_2018","M4_2019","M4_2020","M4.I_2001","M4.I_2002","M4.I_2003","M4.I_2004","M4.I_2005","M4.I_2006","M4.I_2007","M4.I_2008","M4.I_2009","M4.I_2010","M4.I_2011","M4.I_2012","M4.I_2013","M4.I_2014","M4.I_2015","M4.I_2016","M4.I_2017","M4.I_2018","M4.I_2019","M4.I_2020","clusters"
26003,NA,NA,NA,4233,5526,4854,NA,NA,NA,NA,NA,NA,3688,NA,7627,NA,NA,NA,NA,NA,NA,NA,NA,280957,305051,288595,NA,NA,NA,NA,NA,NA,210124,NA,208561,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2307,2163,2460,NA,NA,NA,NA,NA,NA,2192,NA,2295,NA,NA,NA,NA,NA,NA,NA,NA,4741813,4740073,4726199,NA,NA,NA,NA,NA,NA,4732972,NA,4554154,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,NA,NA,NA,NA,NA,NA,1300.34891711287,NA,1409.53038778281,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,NA,NA,NA,NA,NA,NA,0.000634191337358313,NA,0.00140387168091139,NA,NA,NA,NA,NA,"A"
26039,NA,NA,NA,671,350,902,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,706,539,NA,NA,NA,378548,379076,367576,374384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387676,389840,368441,NA,NA,NA,1360,2311,4829,3724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2293,2007,2973,NA,NA,NA,12708,10877,11927,11885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9945,10052,5493,NA,NA,NA,4213935,4279245,4206553,4220967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356368,4331927,4228574,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
26111,NA,NA,NA,11411,20597,7451,14690,23999,2229,15995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4796108,4313440,4328291,4368028,4196750,3964805,4096430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,199,434,325,287,352,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441689,253232,268749,270426,212062,178790,208169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20874753,20884953,20596009,20341477,19473425,18564604,19152813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
26127,NA,NA,NA,75346,71716,65477,67099,9847,47626,29625,50513,9851,27058,26409,24917,19305,NA,22499,58695,66458,NA,NA,NA,653669,629492,647914,652414,597466,602722,631346,676023,635738,639190,634768,604557,603510,NA,646103,628565,593278,NA,NA,NA,5937,4473,5954,4726,4204,4520,3790,4236,4544,4413,5088,6213,7020,NA,6353,7136,6276,NA,NA,NA,1392,1324,1792,1772,1980,1517,1759,1667,1843,1741,1513,1613,1899,NA,2024,2098,2094,NA,NA,NA,8542876,8676547,8666354,8481377,8153052,7764238,8043612,8319835,8453964,8567120,8741196,8800774,8688747,NA,8846550,8790501,8390483,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,NA,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,NA,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
26133,NA,NA,NA,15665,14706,NA,15319,NA,18868,16039,21023,NA,29075,NA,36613,13889,28500,30536,42987,39982,NA,NA,NA,775988,760107,NA,657812,NA,574892,600482,625397,NA,613485,NA,664631,654249,664319,668228,693583,680959,NA,NA,NA,21196,26752,NA,16822,NA,16577,17571,20794,NA,20823,NA,4619,2069,8201,6690,4725,5400,NA,NA,NA,3350,4012,NA,4427,NA,3518,4572,3630,NA,4374,NA,4227,7046,5717,6398,6215,6732,NA,NA,NA,7356586,7706914,NA,7535726,NA,6886632,7203976,7437327,NA,7377780,NA,7637079,7701489,7918922,8179408,8106052,7778934,NA,NA,NA,987.507224344436,1044.63754894069,NA,1203.69183926629,NA,1169.74713118292,1185.92030214638,1224.02139392336,NA,1300.34891711287,NA,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,NA,0.0163354635367169,NA,0.00169167040367151,0.00103861655365034,0.000959678125724309,NA,0.000634191337358313,NA,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
26143,NA,NA,NA,702,624,NA,NA,NA,NA,167,175,NA,351,833,1207,778,NA,669,NA,NA,NA,NA,NA,599232,589195,NA,NA,NA,NA,511875,511498,NA,507701,507949,500945,509112,NA,516095,NA,NA,NA,NA,NA,12023,10954,NA,NA,NA,NA,13085,15735,NA,14009,12684,12562,17869,NA,16774,NA,NA,NA,NA,NA,4655,4423,NA,NA,NA,NA,3976,3835,NA,3361,97,85,167,NA,139,NA,NA,NA,NA,NA,3573882,3679650,NA,NA,NA,NA,3362951,3453557,NA,3505904,3681928,3607390,3598796,NA,4069879,NA,NA,NA,NA,NA,987.507224344436,1044.63754894069,NA,NA,NA,NA,1185.92030214638,1224.02139392336,NA,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,NA,1620.06558881241,NA,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,NA,NA,NA,NA,0.00103861655365034,0.000959678125724309,NA,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,NA,0.00843278653498697,NA,NA,"A"
27009,NA,NA,NA,60725,64223,91463,NA,NA,NA,61299,35675,54203,NA,NA,102535,NA,127410,101406,30161,72947,NA,NA,NA,1542057,1530537,1532307,NA,NA,NA,1416412,1430672,1457286,NA,NA,1556238,NA,1758681,1708920,1673672,1645629,NA,NA,NA,0,0,0,NA,NA,NA,0,166,0,NA,NA,76,NA,0,0,0,0,NA,NA,NA,5643,4807,4546,NA,NA,NA,6152,6594,60,NA,NA,1692,NA,2104,2391,2320,1138,NA,NA,NA,12599767,12677548,12983585,NA,NA,NA,12800077,13243837,13036174,NA,NA,14229128,NA,14954009,15020605,14891678,14371447,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,NA,NA,NA,1185.92030214638,1224.02139392336,1274.51443066992,NA,NA,1409.53038778281,NA,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,NA,NA,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,NA,NA,0.00140387168091139,NA,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
27089,NA,NA,NA,9780,31284,62321,95589,220720,5460,45254,56787,132456,104222,4042,5437,35299,43939,45491,82834,123471,NA,NA,NA,214138,230302,255924,281600,395981,236934,286359,306349,382269,367859,278091,292320,309042,314662,323071,358568,383671,NA,NA,NA,4448,4049,4584,3385,2903,2574,3649,3979,3064,2843,2410,862,2889,2143,2010,2786,2772,NA,NA,NA,1793,1705,1655,1615,1774,1385,1511,1682,1609,1679,1719,1769,1953,1720,1757,1791,1254,NA,NA,NA,7595785,7802089,8241730,8179484,8846861,8301870,8695096,8656698,9353360,9553810,9454920,10103571,10544483,10681591,10848878,10830422,10787293,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
27145,NA,NA,NA,266936,248428,284326,235891,341720,258865,NA,296634,346792,332109,536323,478240,551996,492119,440177,356415,336702,NA,NA,NA,6407553,6564714,6735059,6756273,6874287,6750740,NA,7047733,7025980,7320183,7630433,7646294,7866917,8013549,8139481,8157758,7898838,NA,NA,NA,38162,34454,35856,28745,28460,25357,NA,45840,38016,37249,37065,12610,42098,31805,36235,45186,42752,NA,NA,NA,7409,7365,10346,19140,21579,19172,NA,24640,24100,23932,22199,22179,25053,41096,40734,43055,50119,NA,NA,NA,20141547,20473204,20900741,20941833,21450299,20703902,NA,21918783,22166449,22582257,23241242,23624264,24250444,24512631,24818679,24846344,24293411,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,NA,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,NA,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
28009,NA,NA,NA,4915,5694,1986,2598,818,NA,680,1600,7172,NA,NA,NA,816,1077,NA,NA,NA,NA,NA,NA,118933,152206,141711,160410,131846,NA,159335,218278,301650,NA,NA,NA,314983,305593,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,18713,51680,44849,78230,38568,NA,61918,111014,181707,NA,NA,NA,191995,177957,NA,NA,NA,NA,NA,NA,3122339,3333925,3389718,3281302,3457100,NA,3327126,3504598,3629471,NA,NA,NA,4238934,4054236,NA,NA,NA,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,NA,1185.92030214638,1224.02139392336,1274.51443066992,NA,NA,NA,1472.05463416467,1536.87018570448,NA,NA,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,NA,NA,NA,0.00310481785210469,0.00683594983532652,NA,NA,NA,"A"
28045,NA,NA,NA,4579,3714,4827,1340,1145,1208,2306,2680,3268,2915,2919,2494,1437,652,781,984,961,NA,NA,NA,1359747,1411949,1439189,2588472,1940671,1819681,1825223,1533022,1502260,1441802,1405535,1346166,1333245,1304929,1322027,1385884,1454494,NA,NA,NA,748,591,2171,3952,2035,1230,1922,1305,1715,7812,11257,16253,806,1017,1136,1115,660,NA,NA,NA,9256,10666,9998,14509,16247,14303,16768,17360,18554,17170,16528,16235,18786,19309,20551,19046,22035,NA,NA,NA,17351154,17871691,18504704,21390412,20252933,20047530,19999212,19525881,19346839,19272507,19616998,19805546,20418957,21058694,21225555,21841604,21373806,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
29159,NA,NA,NA,88182,62993,28609,55454,95097,80303,NA,NA,NA,51508,82127,118653,85283,79783,69997,29087,84768,NA,NA,NA,1532222,1564927,1474677,1496434,1612985,1509779,NA,NA,NA,1604335,1610285,1636706,1633704,1577670,1535466,1580227,1546870,NA,NA,NA,9862,14940,11781,10474,8677,8540,NA,NA,NA,2736,2871,3266,4285,3785,3588,3480,3426,NA,NA,NA,4292,3980,3683,3577,3736,5277,NA,NA,NA,7392,6916,7979,8306,8191,7740,7591,8095,NA,NA,NA,6723631,6821026,6837263,6763567,7014347,6833710,NA,NA,NA,6981556,6972747,6872470,6893237,6833101,6803505,6742738,6794794,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,NA,NA,NA,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,NA,NA,NA,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
30047,NA,NA,NA,16882,19299,24073,NA,NA,NA,25453,21828,6566,5123,6932,16455,14453,16344,6313,14413,NA,NA,NA,NA,628805,640398,659096,NA,NA,NA,726591,708072,688564,684444,707868,728210,708658,744973,729540,743490,NA,NA,NA,NA,4343,5488,4272,NA,NA,NA,2972,4041,3619,4342,3984,4392,3725,3937,3970,4116,NA,NA,NA,NA,28893,25652,27104,NA,NA,NA,30600,37841,39549,39202,35806,35203,38492,22188,25423,24064,NA,NA,NA,NA,7800369,8169742,8539844,NA,NA,NA,8556358,8616803,8548709,8694806,8914857,9289872,9413233,9699087,9744706,9917282,NA,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,NA,NA,NA,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,NA,NA,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,NA,"A"
30075,NA,NA,NA,3961,8264,15431,3114,1607,10423,2174,NA,13570,15429,35555,58740,44670,19103,11217,6240,32008,NA,NA,NA,34011,39150,45315,38087,36881,48782,44076,NA,62966,67709,100534,147268,142654,129748,117108,128802,205811,NA,NA,NA,2220,2630,3120,5617,6358,8225,7741,NA,10896,9589,27938,58505,74724,91267,89870,110603,206968,NA,NA,NA,15,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,9508398,9903028,11148351,11944474,11942031,11620842,11523325,NA,10896381,11071641,11048169,11087791,10113007,9731686,9505832,9300071,8722627,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,NA,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,NA,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
31063,NA,NA,NA,31119,42921,15726,30063,41349,NA,NA,NA,NA,NA,56809,NA,51572,18005,4087,2253,30377,NA,NA,NA,101389,111507,91313,104710,107506,NA,NA,NA,NA,NA,122578,NA,120907,97006,85919,85717,101066,NA,NA,NA,132,157,230,249,179,NA,NA,NA,NA,NA,123,NA,516,1040,56,40,16,NA,NA,NA,5,6,3,3,1,NA,NA,NA,NA,NA,19,NA,1,0,2,2,1,NA,NA,NA,3787391,4027810,4054711,4150269,4205024,NA,NA,NA,NA,NA,4916026,NA,5213048,4886595,4993518,4827334,4767347,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,NA,NA,NA,NA,NA,1343.2795363846,NA,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,NA,NA,NA,NA,NA,0.000650597238381161,NA,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
31103,NA,NA,NA,15586,21974,16149,12316,8464,887,14906,26880,30925,38943,53226,52965,39024,17644,13098,13157,32339,NA,NA,NA,25533,31078,26477,23640,20056,14593,26671,40007,43864,51180,68158,69220,56429,38870,38584,36479,49824,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,128,94,95,53,0,0,0,0,0,0,383,368,688,620,474,338,468,NA,NA,NA,1191923,1288396,1170792,1202670,1208569,1173679,1365038,1636806,1516458,1684227,1939302,2120220,2074293,1914791,1869386,1817746,1885745,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
31113,NA,NA,NA,9310,11916,4226,7011,7121,3886,9635,18229,NA,22592,25830,29017,28061,12213,13033,NA,19418,NA,NA,NA,23831,25990,19484,23229,23285,20853,26520,34912,NA,38712,43580,50092,47089,32616,39515,NA,38940,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,2350940,2357495,2293002,2419750,2447632,2525579,2548839,2735716,NA,3137382,3184641,3418236,3665849,3209831,3264303,NA,3020332,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,NA,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,NA,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,NA,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,NA,0.000516115658467254,"A"
31133,NA,NA,NA,31222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2812403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.507224344436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208890160047776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31157,NA,NA,NA,57610,NA,NA,62772,98165,91708,96912,116725,137595,152545,184406,196771,266243,193399,212675,171993,183148,NA,NA,NA,1317312,NA,NA,1361742,1399229,1381201,1384774,1470923,1535180,1502351,1588321,1622931,1710333,1626563,1630807,1598698,1545478,NA,NA,NA,2502,NA,NA,3300,1571,1548,1632,1642,1806,1260,1048,985,852,531,1567,1697,1041,NA,NA,NA,1171,NA,NA,1049,1256,4024,4096,4974,3891,4350,3349,4982,5047,5892,5891,6122,6685,NA,NA,NA,2475916,NA,NA,2570808,2733960,2573172,2695369,2966324,2996656,3055447,3523417,3695722,3712096,3512727,3517484,3284740,3124005,NA,NA,NA,987.507224344436,NA,NA,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,NA,NA,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
31171,NA,NA,NA,3201,4516,5111,NA,1678,2349,7497,10936,7502,18398,31441,41963,33395,12248,8722,9894,13169,NA,NA,NA,23135,24096,23402,NA,22144,23457,28780,32434,26186,38160,53146,63809,55038,39532,40399,38106,39377,NA,NA,NA,669,692,660,NA,719,802,661,798,1199,1042,1083,876,594,632,582,584,719,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,299108,312906,286990,NA,241639,259557,304175,369767,350753,456072,621806,716639,701794,535704,494866,465322,509372,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,NA,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,NA,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
32017,NA,NA,NA,6414,NA,1986,NA,2177,3281,1093,38,NA,6154,NA,NA,NA,NA,1692,NA,NA,NA,NA,NA,122088,NA,115635,NA,128418,134345,140868,142296,NA,187888,NA,NA,NA,NA,141840,NA,NA,NA,NA,NA,3236,NA,2881,NA,1766,1280,2043,2840,NA,1788,NA,NA,NA,NA,1993,NA,NA,NA,NA,NA,308,NA,222,NA,310,254,335,363,NA,319,NA,NA,NA,NA,402,NA,NA,NA,NA,NA,101413713,NA,115910353,NA,113888539,103467150,102985853,104209821,NA,104799306,NA,NA,NA,NA,123818321,NA,NA,NA,NA,NA,987.507224344436,NA,1113.14895258306,NA,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,NA,1300.34891711287,NA,NA,NA,NA,1620.06558881241,NA,NA,NA,NA,NA,0.0208890160047776,NA,0.0336687229377164,NA,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,NA,0.000634191337358313,NA,NA,NA,NA,0.00843278653498697,NA,NA,"A"
32029,NA,NA,NA,220,74,140,440,NA,NA,NA,NA,NA,662,NA,NA,NA,702,785,915,NA,NA,NA,NA,219324,209513,261848,359163,NA,NA,NA,NA,NA,607043,NA,NA,NA,1368647,1587683,1722686,NA,NA,NA,NA,24660,24333,26918,24250,NA,NA,NA,NA,NA,15035,NA,NA,NA,19890,16897,18904,NA,NA,NA,NA,51016,34761,64694,97080,NA,NA,NA,NA,NA,185854,NA,NA,NA,194294,194485,193757,NA,NA,NA,NA,26512819,27690447,27914624,27807437,NA,NA,NA,NA,NA,25849774,NA,NA,NA,30432251,30090135,31238392,NA,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,NA,NA,NA,NA,NA,1300.34891711287,NA,NA,NA,1536.87018570448,1620.06558881241,1995.29705310664,NA,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,NA,NA,NA,NA,NA,0.000634191337358313,NA,NA,NA,0.00683594983532652,0.00843278653498697,0.00203294714947334,NA,"A"
35003,NA,NA,NA,11746,15310,14592,NA,1358,NA,2442,7928,6655,4999,12912,11454,14090,13084,NA,9637,21807,NA,NA,NA,79969,83777,91048,NA,77332,NA,74759,76626,82091,79248,84221,83991,83293,79976,NA,76517,84375,NA,NA,NA,216,1771,0,NA,354,NA,438,343,101,47,42,45,75,68,NA,52,52,NA,NA,NA,381,864,3061,NA,467,NA,463,755,622,491,578,538,402,588,NA,683,776,NA,NA,NA,5645558,6174730,6590154,NA,7086069,NA,6548628,6855869,6672633,6842055,6854270,6457893,6264725,6537889,NA,6183128,5993336,NA,NA,NA,987.507224344436,1044.63754894069,1113.14895258306,NA,1227.04363453638,NA,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,NA,1995.29705310664,2200.17239653667,NA,NA,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,NA,0.00347956112524506,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,NA,0.00203294714947334,0.000516115658467254,"A"
