All,All,All,All,All,All,All,All,Agri,Agri,Agri,Agri,Agri,Agri,Agri,Agri,Mini,Mini,Mini,Mini,Mini,Mini,Mini,Mini,Natu,Natu,Natu,Natu,Natu,Natu,Natu,Natu
count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
19.0,0.012176929271234184,0.047031932968998,-0.07538423583697451,-0.007068389818609688,0.0043098655188558155,0.06193691799252221,0.08183292499103167,19.0,0.09585945496337575,0.4197414460967043,-0.7718973019580453,-0.18554400779993063,0.14803631615741253,0.23849050004719796,1.0452513511747679,19.0,0.015839306374224416,0.14021697599181338,-0.1963616706353415,-0.09126188446685068,-0.011325149357054087,0.13167093768568527,0.25961082933078394,19.0,0.0935612579013594,0.40549561320644517,-0.7425671037242569,-0.18045790807470397,0.14279271453214015,0.23624847924604797,0.9954700694553811
19.0,0.0073178055027723135,0.045651103881383735,-0.07000993116318277,-0.024212847112548452,-0.003710478235332104,0.04335177925880895,0.09553987854618384,19.0,-0.21120314991499084,1.484331778287345,-3.6003994084530033,-0.5837012373417387,-0.2554686854197641,0.8074203986293398,2.9423125755300097,19.0,0.004095216789013578,0.22706744761809997,-0.4843450368132629,-0.16438979834854628,0.036373974226293626,0.16097455551854933,0.372762505190396,19.0,-0.15669326243349266,0.9599630622197369,-2.69868970824602,-0.30664066766044584,-0.06055642133847883,0.3057698084899201,1.5981733114576677
6.0,0.0342049548626789,0.026546498566870774,-0.00725490816759411,0.024246378373605104,0.034887171205443046,0.046471144101503103,0.07167837910293251,6.0,0.15221607480643407,0.19789111356306768,-0.13856277841641074,0.07134469558508538,0.13070662891085316,0.2602746927107269,0.4354245376461279,6.0,-0.11032967707478258,0.21435435243565842,-0.4471954725736724,-0.20545598148847066,-0.09970275747363555,0.029964577059291564,0.1521429593287298,6.0,0.14195614107640195,0.18806230838376414,-0.1271934029941839,0.05496718316156102,0.12152922886820683,0.24930704622174238,0.4111923051172486
19.0,0.01204045230227046,0.0846029054661505,-0.1445421507549689,-0.01833803732427075,0.010315243127244855,0.040780899649449864,0.21584948419953065,19.0,-0.05726030224953439,0.3572521261570123,-1.5072233114653937,0.0,0.0,0.0,0.21019610150491452,19.0,-0.013496452649839995,0.15591717482241868,-0.31304233877383325,-0.08641900178140993,0.017352005343648003,0.06806405994086706,0.2644849553931863,19.0,-0.05273382407999621,0.29155893227003693,-1.2453942628961254,0.0,0.0,0.0,0.15574089831624605
7.0,0.0313711611752535,0.08513146168221772,-0.048910577608394235,-0.022041861405080354,0.027764882473436003,0.03945177121578691,0.2059240037403196,7.0,0.24951598264732056,0.893975600404592,-0.8916025918534274,-0.2909167939939419,0.16321825333929496,0.6052281938923985,1.8463734172484632,7.0,-0.08137204940270415,0.35706877020160516,-0.8341331132959926,-0.10012962874031084,-0.010752791776262427,0.1277394659785731,0.22006188477680144,7.0,0.24814986243239215,0.8896753292848394,-0.8870618468288498,-0.2905663676222181,0.16334217508354243,0.6025293050916058,1.836842833833277
19.0,0.013915595871887265,0.06338180842126959,-0.10679960012531708,-0.027454902893613742,0.014421216511555812,0.05983930198235754,0.17205328679207277,19.0,0.030280711569550395,0.5025997010870644,-1.047764407786108,-0.2641802052884197,0.021752128910627277,0.22449542686946966,1.2049911265363438,19.0,-0.08510523079656199,0.6032095963050496,-1.8423591792429912,-0.24663400365480337,0.022058243463630056,0.27678288435353604,0.6446063618599513,19.0,0.02076329724784259,0.46540098236963773,-0.964539381709006,-0.2520396717886664,0.020194470503628992,0.16244599740450827,1.1152575164005363
19.0,0.01809127468224933,0.048198116363125855,-0.05425136740470471,-0.016906999377859222,0.015102451982571097,0.04143096884355835,0.118598339610541,19.0,0.0786540321081084,0.3866230457123739,-0.8518216639571818,-0.012397815723313776,0.02511380285960918,0.31861185310352624,0.660906113311519,19.0,0.005960846982137163,0.2334160142745792,-0.46187919738825567,-0.13992437256645962,-0.040751939527057246,0.1211988055891755,0.5077721862791007,19.0,0.07681776756266395,0.3742535206540768,-0.8149878856344994,-0.014175989693828939,0.026493619833850346,0.31329823875534046,0.6495330123891883
19.0,0.010313549440879243,0.07509872666189533,-0.11257679275755983,-0.03704240715900475,0.004723434381592284,0.04127853019062577,0.22786611375099142,19.0,0.007255335494885697,0.4470001535183002,-0.8669879961532381,-0.3158186473061635,0.07837423436008173,0.20074016049991528,1.0835757390901186,19.0,0.05224380172049323,0.5282242893672326,-0.8315656617709131,-0.29302152825971683,0.007812539736793411,0.21672257500019798,1.3062516534463544,19.0,0.009870942983844307,0.43606476162075897,-0.8243519810548996,-0.31834368375087774,0.08049152977187646,0.19819985479239577,1.0743302117360614
19.0,0.019019632241316354,0.042907418590591065,-0.053951517635056234,-0.004974726883180125,0.014683687947634638,0.035208353730574515,0.13037971068468934,19.0,0.06036437898060227,0.2844942031531009,-0.5317911003443534,-0.13575186331794242,0.0285746936914979,0.23277445130565244,0.606778012556628,19.0,0.012335164595725888,0.1383615767944596,-0.2116643965666638,-0.10030153291705846,0.021828970441411855,0.0835185807424148,0.334733701294085,19.0,0.059641510549489477,0.27941346442017656,-0.5211740164290468,-0.13323865380447764,0.024592172585805372,0.22972703692543117,0.591410003603503
19.0,0.017791933537362997,0.04661223673933524,-0.04931489497730901,-0.016650296759014083,0.0059280380231214735,0.03995982199493309,0.1299070582126749,19.0,0.049692581857187564,0.29012936252488797,-0.419954125042981,-0.17929456094968543,0.027802422968646212,0.23926173956089603,0.7033260223808178,19.0,0.052518872687044894,0.45490790240537904,-0.5846105531719941,-0.13732986628476285,0.002677377770716305,0.11942203533938534,1.4475260614906977,19.0,0.05134897218557751,0.28163917073796474,-0.40694149564407667,-0.18153054589646445,0.0627599367273266,0.23208871892007732,0.6746064551587896
1.0,-0.01859526956844526,,-0.01859526956844526,-0.01859526956844526,-0.01859526956844526,-0.01859526956844526,-0.01859526956844526,1.0,0.06690612813491548,,0.06690612813491548,0.06690612813491548,0.06690612813491548,0.06690612813491548,0.06690612813491548,1.0,0.8994836135577744,,0.8994836135577744,0.8994836135577744,0.8994836135577744,0.8994836135577744,0.8994836135577744,1.0,0.06972648184893515,,0.06972648184893515,0.06972648184893515,0.06972648184893515,0.06972648184893515,0.06972648184893515
19.0,0.007059924156073325,0.04688624213730183,-0.06580418093335894,-0.02243677344945194,0.01758389369095248,0.02867055999671475,0.09835646762279637,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.021588634844321965,0.23670431068619413,-0.5740211076229738,-0.01082046065933051,0.06948560369696999,0.16943622140134496,0.31526151133697855,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.015844750805555637,0.09178921188966219,-0.12559839835443398,-0.04112973287800337,0.041548360058373035,0.05249843582011149,0.2619796501412761,19.0,0.02391453320237976,0.21564725675451926,-0.5224985288196233,-0.060137708481093455,-0.014629179021582672,0.1276916779565056,0.42660727223142025,19.0,0.04722519749397806,0.5337868665009876,-1.0051955214693162,-0.3063774248903819,0.005980084266472119,0.3183790839536953,1.1757782163490313,19.0,0.024380535209892765,0.21151887805504976,-0.5069309790972589,-0.05634742498096745,-0.010067292856437149,0.124091980492131,0.41619067710416857
7.0,0.0037778931604700106,0.06148708156004853,-0.07147869181603284,-0.04487223045339839,0.01137355384823735,0.04955875762109674,0.07717733575568886,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.04561861191465181,0.5677665442730282,-1.0466118488684293,-0.08648055701719537,0.2016691977917402,0.30886461405559107,0.7195048204024603,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.01733636296721345,0.045129753988270606,-0.05745880784067481,-0.02100983104965337,0.01642173725248952,0.05594357866817745,0.08668352807436897,13.0,0.02927591756518502,0.20393629402430574,-0.3991705593983621,-0.09827630158099687,0.06020376774827163,0.17511508274953336,0.31664642822479294,13.0,-0.05407885290425973,0.22753096028742326,-0.5062880475832641,-0.13994852694515636,-0.035918563757522115,0.07793174364793032,0.3297050622266289,13.0,0.02851600096086534,0.20240347490781935,-0.39783267818824086,-0.09714408248282069,0.058999985111928055,0.17425947245536832,0.3088366221759209
9.0,0.02175187823594587,0.04422452098287989,-0.07467206178150398,0.010498803616863839,0.022524584332002107,0.050112447285606265,0.08511297461544487,9.0,0.04443200591050337,0.13245547490890885,-0.12317894922113837,-0.05874626237915059,0.00031561671768187693,0.12923084983411925,0.25630256530155293,9.0,0.009126033197492747,0.5023730198142192,-0.9946422639622892,-0.0401312759712269,0.07876224786925157,0.3518392311754024,0.6748226097405396,9.0,0.036300383739022855,0.1406322624700795,-0.2583881736913707,-0.009697018661841028,0.07791731653311729,0.1120098678635415,0.2286212104758345
19.0,-0.007235576285231217,0.03291508760220018,-0.06456913452853108,-0.029310281644704617,-0.013895851216839006,0.019947611433174472,0.0496015500957423,19.0,0.011270475031763302,0.9754701064513502,-1.5105219324974044,-0.5906372232532568,0.07395670247572994,0.4599343528725708,2.293278700289445,19.0,0.17632202825739418,0.5829496878706233,-0.2664291081077579,-0.041844954707862314,0.031905433033744046,0.20656459046571296,2.5004456267983377,19.0,0.013619622292713535,0.6190897894311206,-1.0247658181528916,-0.33108545305677595,0.08469247040495809,0.33889272242545765,1.396561825234075
19.0,0.07857978782897294,0.08556681694708902,-0.01934582353580261,0.017244739669538767,0.06515869765454241,0.10442870210849975,0.35104107465508605,19.0,0.1091924020489975,0.2680559725815499,-0.2703686777870491,-0.08415361621561335,0.031030421444610212,0.26254896520044113,0.6436109280207418,19.0,0.09294464139145489,0.48666698696976496,-0.5051637217553306,-0.21009463998952782,0.03135594147624765,0.26794517436235354,1.4585061752128796,19.0,0.10762844567023089,0.2623034055517735,-0.2527256196887411,-0.08739064118142892,0.02839076977632793,0.2513624562047161,0.6103439648407107
7.0,-0.0008995904406750656,0.08825116995872977,-0.13759309944941478,-0.04614963158113561,-0.01122438853840535,0.058791634619264066,0.11723634882683776,7.0,-0.06538103013168062,1.246310686101688,-1.9584558893307271,-0.761222094634836,-0.04060277216756347,0.8140863233458626,1.435662993154473,7.0,0.050287561547560165,0.3869906930314696,-0.42165423929036994,-0.1828311306064183,0.0,0.21458144976899396,0.7101665317981398,7.0,-0.05925325432824075,1.0711228621333158,-1.6112472536491804,-0.7072303494329457,-0.065008817646806,0.6992107162486869,1.2775225573668187
7.0,0.04467477038134783,0.0788028353762261,-0.07969190942207938,0.004921499270877483,0.04265209626584898,0.09544552061890244,0.1490291660461054,7.0,0.18348064725752242,0.7191002296046888,-0.5708489733540727,-0.40614999946631336,0.044456620465275876,0.6347733578069947,1.353510167010091,7.0,-0.26181107657067343,0.4765192032782485,-1.2857261869023713,-0.27790457990692996,-0.08797896293836693,-0.021167872324854287,0.13917251830959287,7.0,0.1593236843202815,0.6312766382325871,-0.5182918273709962,-0.36524698665271327,0.029282344981789166,0.6076964135411425,1.1193764188543192
19.0,0.0007099545796534519,0.04375854854256072,-0.08728047564993702,-0.027343927018113057,0.004236773351237844,0.03456964647722938,0.06989868126026799,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-0.03307755439037735,0.17374034995565033,-0.4786288787454218,-0.1372057795551722,-0.010485023971625651,0.09906100789631367,0.21330795261779478,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.013180697552723109,0.04321206625902771,-0.05156905852648741,-0.01910103584805123,0.009476931970085367,0.04635379085795588,0.08622564540329591,16.0,0.01931846306233498,0.14827584650119238,-0.3544746107038126,0.0,0.0,0.0,0.3547895194315718,16.0,-0.02071481320930435,0.1424295556272643,-0.2582279537979204,-0.09332086716719967,-0.05169860545172256,0.08492571097326085,0.21362256376388444,16.0,0.01476074817586348,0.1323569403295639,-0.3375414933669578,0.0,0.0,0.0,0.29972604747100284
19.0,0.025018936140913908,0.055562470469350846,-0.06428866018750767,-0.018207460370151196,0.029580029132912244,0.05804711528889683,0.12937339210257015,19.0,0.0514136729933169,0.5688712909891845,-1.6257837345054043,-0.04899001564181038,0.004356851202420131,0.1819757525900325,1.5345299723895351,19.0,-0.002486993939502375,0.27552094391426346,-0.47803580094300013,-0.16395005709347465,0.004338401598598551,0.11881118843091976,0.5899087305598272,19.0,0.050476982344102604,0.5504566373141576,-1.5716084165501023,-0.050539302968621413,0.005578977132051577,0.18173512953345572,1.4705031399498552
10.0,-0.007781672146341556,0.09967850392142247,-0.19067642940537866,-0.025153324403883737,-0.0028250176640591818,0.05149793953718396,0.11695462878594931,10.0,-0.19391487980772695,1.1045414103970297,-2.3995121403088078,-0.2374006893389473,-0.020102663257999254,0.31939181535594585,1.5481065753803467,10.0,-0.19150435010747868,0.7058097588776013,-1.9332717501835903,-0.2548589688028122,-0.044530844598758,0.12094368787327592,0.6681111023986208,10.0,-0.18857840243440088,1.0697988260121298,-2.2923285928268573,-0.23681207797933412,-0.01993238086512772,0.2896456567661687,1.526892547333441
13.0,0.02261338230794234,0.045274771087293754,-0.0370222313415578,-0.005344322497396803,0.01611711862273779,0.043165137910433415,0.11517962112494651,13.0,0.08936871085793122,0.2299997068408506,-0.22179216171132055,-0.04192249997528563,0.04748829327843751,0.17914418142232869,0.6501717821079129,13.0,-0.10224489347156687,0.3725215202189784,-0.670814854505454,-0.3773800275466508,-0.17405394111768668,0.18577749703935265,0.5051207591719917,13.0,0.086945007585987,0.22331063111407665,-0.21865632397408774,-0.044834443398929835,0.044420940360346606,0.17704779272975202,0.6216677260503349
3.0,0.050278700719532075,0.12224013126905077,-0.04739849400129792,-0.018262655699057717,0.010873182603182485,0.09911729807994707,0.18736141355671165,3.0,0.11413044318399024,0.7945132661350871,-0.6720557612145566,-0.2871627617800616,0.09773023765443334,0.5072235453832636,0.9167168531120939,3.0,0.8583845092119263,0.8283250521255529,0.2440889633198644,0.38735860719101733,0.5306282510621703,1.1655322821579572,1.8004363132537442,3.0,0.1178295506217862,0.7919041424350622,-0.6642057281226048,-0.2828790423982497,0.09844764332610545,0.5088471899939817,0.919246736661858
19.0,0.028291458635800362,0.06929046578755518,-0.09924482733640794,-0.005215612950142834,0.02863692871536827,0.05556763569509027,0.21395597697036628,19.0,0.044768325556829434,0.23065636732523298,-0.3247777101404541,-0.0447056903863281,0.02034143616277362,0.15344796703445152,0.7320168810831156,19.0,-0.03906333355521788,0.4262281335213123,-0.8480956266840014,-0.3334960841244552,0.0,0.14424613078983217,0.8151256074464319,19.0,0.0445713302716639,0.23041515054647113,-0.3243307353047875,-0.044847955639427894,0.022025460884373516,0.1530986158876928,0.7310118667438221
19.0,0.004954627638076864,0.11820703078020388,-0.2146137521186695,-0.07071609970477954,0.0042160625383544925,0.07447778385443637,0.22612607443048738,19.0,0.04189637394630536,0.37479603063337696,-0.6894750537349505,-0.17869847166178232,0.0,0.1981493723194836,1.0229896167549342,19.0,0.0017668049501468929,1.1344095323391452,-3.295510495244252,-0.2533545068910086,-0.008453460523215384,0.2937123247520348,3.130044611161586,19.0,0.04190274996277235,0.3521234379979085,-0.6516350070276875,-0.19116249802131247,0.0,0.19644129714251068,0.9207419403903483
6.0,-0.029875674739586522,0.07719477583399434,-0.11334118592504794,-0.07213057283782431,-0.05756824367355762,0.00878813162250891,0.09530138400602617,6.0,-0.16964512781288862,0.6053165352684701,-0.7174692665925573,-0.5089328781603251,-0.4039914045657991,-0.008220065195464699,0.9277909636106774,6.0,0.05818405130846497,0.2211810688190333,-0.13425274880536353,-0.08940915133410754,-0.05047203968150615,0.24318588009234787,0.3456174712205078,6.0,-0.1641263342184868,0.5950017743936876,-0.7064291164004182,-0.4920407817516317,-0.39415322637934924,-0.009317116444288676,0.9156859438565235
19.0,-0.0012432830575253835,0.06327857215545984,-0.09366191090800946,-0.058162358977282835,0.0013709847171057277,0.0242091417557857,0.15151080150269713,19.0,0.008337929820794013,0.26521021263039796,-0.4623283941877627,-0.14304664148010016,0.011764867183247318,0.14336587782853893,0.5339362123649529,19.0,-0.052300450710218084,0.23041801962142713,-0.7077361309664916,-0.14391652008898692,-0.04936804336891143,0.10889137597956822,0.3336599084941625,19.0,-0.0005116103643631669,0.23525442375945477,-0.4378981300776097,-0.140820277312522,-0.02048151338885873,0.13831704962743085,0.44269809374697466
10.0,0.03196251143470459,0.08628696019585516,-0.10742455540192175,-0.007381936081471974,0.019340145724624946,0.08650587564481338,0.19572021322448308,10.0,0.04191744512522053,0.6048149551855476,-1.1053147018084246,-0.20985762202983915,-0.05895595593906666,0.4230215876612169,1.0060967816570567,10.0,-0.5848363703467309,1.6456217956234716,-4.143134726391533,-0.9008951119139341,-0.24143658826020076,0.41738904765901297,1.402565057985485,10.0,0.03749625297913539,0.6019216887718368,-1.11023646717336,-0.23161363925337097,-0.03983634015517801,0.4208282970949666,0.9789805911773257
19.0,0.0036233910106786326,0.03782838529023985,-0.08117316774610295,-0.019334802406191898,0.0025312009476525787,0.020018303204445864,0.0979315929270701,19.0,0.08745550798121564,0.48379969246437987,-0.8747296040014465,-0.12146155581686813,0.11730567114088863,0.32813369196340325,1.1706015757809833,19.0,-0.03234206009887588,0.46288710757417834,-0.7051989763587994,-0.4434217442841599,-0.0848292527498522,0.26862023815892533,0.9026386427058286,19.0,0.08189740985924535,0.45077212832518615,-0.8065124673809567,-0.11947955914726816,0.12063284783940098,0.3141602959534451,1.0592328747447972
10.0,0.014672476464753004,0.13379216774630834,-0.19594867072825473,-0.06036984696451908,0.02093860407339143,0.12917978480347703,0.18577796672542668,10.0,0.0580430587740981,0.17011161193006116,-0.16834875695957052,-0.03312863299044011,0.0,0.15915398898057287,0.40827962415140284,10.0,0.0609064063349404,0.3145000060019963,-0.5931072902417238,-0.032458175780340826,0.031842910086634646,0.16113944532410507,0.6620391656629021,10.0,0.05802986164004213,0.1678386639011964,-0.1656556161963767,-0.036939951806869153,0.0,0.156767200503229,0.40404802275349816
1.0,0.039080421125444076,,0.039080421125444076,0.039080421125444076,0.039080421125444076,0.039080421125444076,0.039080421125444076,1.0,0.6425435814805631,,0.6425435814805631,0.6425435814805631,0.6425435814805631,0.6425435814805631,0.6425435814805631,1.0,0.7914174019927476,,0.7914174019927476,0.7914174019927476,0.7914174019927476,0.7914174019927476,0.7914174019927476,1.0,0.6434933068653024,,0.6434933068653024,0.6434933068653024,0.6434933068653024,0.6434933068653024,0.6434933068653024
19.0,-0.010302708377124279,0.05370584285439418,-0.14737208363579768,-0.043489437529317776,0.011154643288072918,0.023610300285421992,0.08960323866175557,19.0,0.030925851534905336,0.36930430266277225,-0.8344793185449699,-0.15082177844481937,0.03393293132293351,0.2898324560342962,0.6743245458247582,19.0,-0.023962280922450393,0.20449940448563372,-0.44263706342993636,-0.11458317781417549,0.0034181916883539998,0.09786249702395278,0.41106793435768196,19.0,0.02762432255202662,0.34077661470800946,-0.7811819387648189,-0.14577522084873085,0.03627935883498168,0.2719619260214259,0.6231281494604133
19.0,-0.0010745595571098594,0.03907781567680653,-0.0643745934293225,-0.0315482610368818,-0.0016993860400056349,0.030477119544341846,0.07103340306212047,19.0,0.09051156142527006,0.7136302494872374,-1.913798041021078,-0.25960165602922025,0.19439861443706974,0.540146723697986,1.1434270782124578,19.0,0.11725587088411105,0.42665738347824456,-0.5379229633241627,-0.09376223004555051,0.027836848948806114,0.159473762013413,1.451613827240534,19.0,0.08921429006064052,0.6609362967296064,-1.760380755642613,-0.23804659388311222,0.15130746618599922,0.4706950566990864,1.1102513427821705
19.0,0.017788201340582507,0.02160425149817829,-0.030562403222868184,0.003932684346289683,0.02127937296896576,0.03790053445634456,0.042890518724687965,19.0,0.04002518317316176,0.37823765266283665,-0.6049945926002209,-0.1970239445565536,0.05765084076571725,0.18127314622087276,0.8025627622430012,19.0,0.007229359598771941,0.1370628094984789,-0.2111292096727606,-0.10221051735459774,-0.0026603341105815304,0.12384954507490598,0.2544601184658486,19.0,0.03251468744296242,0.2995155268385476,-0.4870456823687892,-0.1365778627762433,0.048669185189568864,0.13057608019430234,0.6421499183376369
19.0,0.010109814997739395,0.04221088763834601,-0.060582309861034744,-0.013848933199980706,0.012116941732912778,0.03644517102340661,0.10948843229443916,19.0,-0.0011561673323117778,0.38838200600971623,-0.7847750554374375,-0.17757764361038753,0.0,0.14903879903119321,0.7679115699530694,19.0,-0.050219771713754004,0.20417928463044505,-0.6080706048264517,-0.1396600315294645,-0.020436555361204256,0.10018145871580231,0.22236386340137315,19.0,-0.011012982562310134,0.3400676384035817,-0.705100876934063,-0.15754479201086813,-0.05902142340521799,0.1475960201147819,0.6834903722078352
1.0,-0.046586253311559744,,-0.046586253311559744,-0.046586253311559744,-0.046586253311559744,-0.046586253311559744,-0.046586253311559744,1.0,-0.059246152209992076,,-0.059246152209992076,-0.059246152209992076,-0.059246152209992076,-0.059246152209992076,-0.059246152209992076,1.0,0.478561446387042,,0.478561446387042,0.478561446387042,0.478561446387042,0.478561446387042,0.478561446387042,1.0,-0.04845283370256581,,-0.04845283370256581,-0.04845283370256581,-0.04845283370256581,-0.04845283370256581,-0.04845283370256581
10.0,0.04486857912883124,0.04034976722211436,-0.035638398727209974,0.026132834733174626,0.04222146786783565,0.07003546392342974,0.11291507275346824,10.0,0.12525046888710206,0.13704748097438227,0.015621960739856888,0.03883918180310708,0.0765218493218871,0.15370817397540737,0.4628515098250148,10.0,-0.04680122578608108,0.30122068392086243,-0.40444104247847434,-0.24202521264957966,-0.07274698554933279,0.04441706137370938,0.6571964478393291,10.0,0.12346536517963909,0.13421875603366518,0.014258196175369164,0.03713381528089199,0.07762722858295934,0.1531762255287763,0.45171266541039756
15.0,-0.0016693712416572027,0.03974610486083973,-0.08644589841370198,-0.01571249541829456,-0.0050732011514504904,0.024343898924670704,0.0705668536224966,15.0,0.007476490017411426,0.6767784927584268,-1.2964979220778403,-0.20194215540705152,0.1979995805383865,0.4159424104888485,1.0088618829975893,15.0,0.15589234352589745,0.4795406796898498,-0.7545315076472878,-0.14621816617639238,0.22276683253032292,0.36407623759713115,1.268657342839835,15.0,0.010937892306478977,0.6472376721815841,-1.1899169615848262,-0.19663318090538162,0.19997246517892897,0.3901164530297043,0.9888426287723213
19.0,0.02363657741476924,0.04026649662047732,-0.03255845747561281,-0.012581466576932598,0.021510307320276922,0.0498410635045925,0.0967805664386816,19.0,0.019638331163476172,0.9206792708406375,-2.237533692081719,-0.30503536203702364,-0.052543660196372244,0.290249509010005,2.6515721585768386,19.0,0.030273806580303535,0.21182257285799952,-0.28951312993166667,-0.07631533978491056,-0.012161565039276567,0.13957716326370395,0.6483242855315545,19.0,0.012247196351299817,0.4420459635902471,-1.2007429696162522,-0.23946136712253985,0.059568742515800466,0.2313102374021483,0.8976820912955201
19.0,0.010849598108012759,0.06530348162715412,-0.10402923427652766,-0.02442576839802424,0.001637393211655791,0.07032107009930755,0.12239035291069733,19.0,0.060199248665941486,0.31114117431755145,-0.5657740546731187,-0.09478732466507722,0.135919941911137,0.2578553011973339,0.554130477077722,19.0,-0.0062997716195721636,0.1562841624441659,-0.25979686896224585,-0.06675215616412444,-0.00610743770172828,0.035626626009717555,0.4138296737164868,19.0,0.05644772324722341,0.295033892838406,-0.5390401284547739,-0.09917273206704369,0.13243553258466711,0.24562307323286792,0.51029557464609
3.0,-0.07368378609830255,0.06785850477154959,-0.1508909678077206,-0.0987749033597991,-0.04665883891187761,-0.035080195243593515,-0.02350155157530942,3.0,0.07740555273232393,0.134070350120337,0.0,0.0,0.0,0.1161083290984859,0.2322166581969718,3.0,0.12350042475786971,0.06343803279251693,0.06979576193554227,0.08850320844076487,0.10721065494598747,0.15035275616903343,0.1934948573920794,3.0,0.077356663423276,0.133985671353119,0.0,0.0,0.0,0.116034995134914,0.232069990269828
11.0,0.02687327208861958,0.037631841705881006,-0.03267320996073231,0.006835681196395882,0.026514518297060974,0.053956596623139674,0.1004833360827675,11.0,-0.07683368948213888,0.715903844380095,-1.0923864694542704,-0.6331437388782604,-0.2684512760373554,0.40974997713669126,1.3413031706134824,11.0,0.062299452373165275,0.38907160414831027,-0.6212612848711068,-0.12314652368776091,0.045140668815935925,0.2678757350684382,0.64857886108007,11.0,0.022108949245702322,0.3501941528851911,-0.6650088215319485,-0.19643582490397016,0.03310654726685058,0.30851916232432597,0.5259733075865363
15.0,0.01938416055194002,0.05319620965374581,-0.06013267980125647,-0.009566991151340076,0.016774409186638195,0.0585240664698059,0.13011781150420276,15.0,0.06961947593062838,0.28810160892216574,-0.6069547748948096,0.0,0.0,0.0940302834849076,0.6325105580954755,15.0,-0.28942942363725355,0.8702445211983514,-3.1315338147130527,-0.29433841432605545,-0.08004270767353638,0.08935420870577815,0.46052488529119184,15.0,0.06886562944464257,0.28680551731246895,-0.6061499246130708,0.0,0.0,0.09307732155749004,0.6259751603837618
19.0,0.018666453121041135,0.05004682921379799,-0.08875551990641384,-0.007063265555355969,0.025044488301691814,0.047792708834340836,0.10990725408735358,19.0,0.010423146496351857,0.6229258391941164,-1.2090229215846442,-0.18152773505040898,-0.04140986575727901,0.3463668919433758,1.4374172398593466,19.0,0.0034414553491972292,0.1606415767395689,-0.3478600541383461,-0.07141067927443157,0.035128678548549175,0.08852306557582246,0.27658551481158433,19.0,0.008974558140062988,0.39295917491295945,-0.9144420086102087,-0.14171918400909256,-0.028075454983252257,0.20151480230443664,0.7448195726200559
12.0,-0.0010160096128918699,0.027133332635039514,-0.05249152804204371,-0.016078552904061016,0.0020525434879061777,0.012602775654850795,0.04837652843187534,12.0,-0.007792526146535621,0.25191032791515405,-0.5417549872141549,-0.059472610770586964,0.0,0.09741497791153275,0.47789865130220655,12.0,0.1101138250348342,0.46514045939400983,-0.40235951555001126,-0.09889708186374091,-0.027140441203755472,0.0803428157546695,1.3094321523089887,12.0,-0.0011235410015424385,0.2534005229590142,-0.5347004426182824,-0.06405364900969568,0.0,0.09660846271499635,0.5177883773050009
19.0,-0.0008059225886056553,0.0512706682142414,-0.08833724196611392,-0.03339536254511888,0.00031084861922714424,0.030539550086045253,0.10631170417842206,19.0,-0.09772121865107923,0.6125870980766301,-1.2313531390113521,-0.427126152732054,-0.07855285011103419,0.3452667235356479,0.9720947811616565,19.0,-0.05021049635802893,0.778403643728868,-1.8756262733399938,-0.5144472460307501,0.13329372179749743,0.501444699167088,0.9254441138606415,19.0,-0.09141275638058526,0.5873809725649701,-1.171574060187547,-0.4596623299478724,-0.08047981462190101,0.33365697162743313,0.9568076945396804
19.0,0.0016374739264993483,0.03891127515862985,-0.10511808231924924,-0.01650215823243162,-0.0020568100118989463,0.03025201236023456,0.06502294112279827,19.0,0.04765864767455559,0.45946502255093336,-1.4229570811540082,0.0,0.0,0.16094643182246937,0.9689052879337332,19.0,-0.03278509648572312,0.18178868442280036,-0.317159404402485,-0.1245230792066101,-0.012625646345128416,0.060479494069130446,0.37815677450800145,19.0,0.02828157995568737,0.3261712504945334,-1.0412603086688765,0.0,0.0,0.10998780934882557,0.5668331745427508
19.0,0.019181784529202255,0.03866530466176341,-0.0638340228527774,0.0009708313056870921,0.02333722124936166,0.03259454739727996,0.0863915591499893,19.0,0.04388242253053049,0.2063278303228547,-0.30780410300288175,-0.10095788175822484,0.0113194163927961,0.15429802157733707,0.5365718576503191,19.0,-0.06541041830809508,0.33185501223043173,-1.086759978819484,-0.17776625529760892,-0.05341745437323375,0.12707557410915715,0.4560996014896741,19.0,0.04214005821058595,0.2043042012322415,-0.3173833505959589,-0.09738545535836174,0.008036219505838105,0.1536080930237569,0.5241622653145868
