"FIPS_y","Agri_2001","Agri_2002","Agri_2003","Agri_2004","Agri_2005","Agri_2006","Agri_2007","Agri_2008","Agri_2009","Agri_2010","Agri_2011","Agri_2012","Agri_2013","Agri_2014","Agri_2015","Agri_2016","Agri_2017","Agri_2018","Agri_2019","Agri_2020","Mini_2001","Mini_2002","Mini_2003","Mini_2004","Mini_2005","Mini_2006","Mini_2007","Mini_2008","Mini_2009","Mini_2010","Mini_2011","Mini_2012","Mini_2013","Mini_2014","Mini_2015","Mini_2016","Mini_2017","Mini_2018","Mini_2019","Mini_2020","Util_2001","Util_2002","Util_2003","Util_2004","Util_2005","Util_2006","Util_2007","Util_2008","Util_2009","Util_2010","Util_2011","Util_2012","Util_2013","Util_2014","Util_2015","Util_2016","Util_2017","Util_2018","Util_2019","Util_2020","Neig_2001","Neig_2002","Neig_2003","Neig_2004","Neig_2005","Neig_2006","Neig_2007","Neig_2008","Neig_2009","Neig_2010","Neig_2011","Neig_2012","Neig_2013","Neig_2014","Neig_2015","Neig_2016","Neig_2017","Neig_2018","Neig_2019","Neig_2020","clusters"
16029,NA,NA,-0.198566920720985,NA,0.368833245757177,0.161565970842204,-0.481027488005299,NA,1.11620096819804,-1.46165799122707,0.34658084823926,-0.15990656412272,0.282155371092706,-0.371847097123318,0.370309817804431,0.084598967205217,-0.625161010795775,0.825928087701739,0.0601312776989147,0.100985236828677,NA,NA,0.0842507630088907,NA,0.551999462540154,-0.382526529036658,-0.283764804778254,NA,0.491857053073543,0.17231754479926,-0.0374784705287325,-0.58932408381996,0.577340392577636,0.0722898679125894,-0.206517116559624,0.53574071282414,-0.628225919171717,-0.173512689689421,0.253042627448584,0.165497873123424,NA,NA,-0.0966551389973134,NA,-0.274316978354815,0.0313012034975326,0.208516279305039,NA,-0.112297128481218,0.20897566379548,0.425399844526671,-0.412522355450825,-0.0474763193425645,-0.217038395138999,0.0117067091422509,0.222659758368151,0.469050477342538,-0.273827583706236,-0.269665936530314,0.283404724412401,NA,NA,0.0207816713170974,NA,0.106530051346104,0.0570106526689322,0.0311459141422574,NA,-0.00804094470229444,-0.0247336347272942,-0.00692742351654729,0.0127559819071834,0.0068623664788916,0.00182208075046475,0.0297418667937777,0.0261478728506042,0.0170756019258711,0.0413341082864278,0.0730606107591711,-0.00758670140322693,"B"
16031,NA,0.146118597961573,0.0793911379979839,-0.0973472273514613,0.286826615391005,-0.161805072993074,-0.00837477005535447,0.0883476294963721,-0.0109462367787341,0.160496526867155,-0.199339818064631,-0.0276661274183976,0.29342642293507,0.128505264673873,0.165879068347605,0.169665820915588,-0.143858655623424,0.140907550297428,-0.135472118078512,-0.0988257593570196,NA,0.224531966508597,0.119923324524859,0.0831730018081025,0.899505735047697,-0.453639450317313,-0.37442982414526,0.0885976183921873,-0.10666616267493,-0.00149321706703631,-0.127939405155786,-0.647798952487097,0.699775469642191,0.54880536032343,-0.13444040095909,0.193342553763314,-0.701599116418107,0.00864465740823839,-0.216613020389929,-0.163796068879543,NA,0.0190862429407339,-0.136141333888768,0.0779867300693535,0.266370852069464,0.552912080922592,-0.290081059174137,0.445726967742084,0.365782578601893,-0.100879521937417,0.872102545792599,-0.182062216306633,-0.342150234936916,0.0568329485606487,-0.0664509378645892,-0.0298179953637501,0.391614908737992,0.0524445200344203,-0.259568861573733,0.135146843681442,NA,0.00911885401817614,-0.00983175344873644,0.0398501535001152,0.0648624243216567,0.0667902588289877,0.0135745248214114,0.0241469115459871,-0.0655009138759723,0.0342166821775578,0.00709098467378055,0.00386918947254955,0.0228003590229342,-0.000167111333329473,0.0160206023046925,0.0343969438329381,0.0226729337075859,0.0441403693747091,0.0222990577563777,-0.0149036260110478,"B"
16033,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337796998163098,NA,NA,NA,-0.315984233971259,0.271720063095264,0.148377900741517,0.541997840157318,-0.744393218912139,0.228234103669902,0.230406994325254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.169718384640629,NA,NA,NA,0.0963606000689774,-0.119753479643682,-0.0315578404077126,-0.284126061592562,0.165961273688748,0.00171673861905397,0.0203742191951379,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126013424212188,NA,NA,NA,-0.0519336710492269,0.0524004734790857,0.0447621375206317,0.00458724088073303,0.0514728098840873,0.0769745160053183,0.0218865118163567,NA
16035,NA,0.176843023741357,-0.0835891475388824,-0.072607644335994,-0.127730918430366,0.0586641398446037,-0.0414309461274218,-0.268241764831,0.0636105407779048,-0.304723538306634,0.171618882561907,-0.185380726251964,0.112313517418553,-0.0341204729099829,0.137050853714518,-0.180347089595024,0.138963455071238,0.0247382861613676,-0.0983062140183328,0.00877968765204606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80548803766138,0.454569348112043,-0.392178562933106,0.187701298493106,-0.941774420220055,0.0276692738597966,-0.297379310829935,0.162151449844822,NA,0.62378640564777,-0.214194097615367,-0.0322884960985075,-0.176458934581866,0.0452913857945543,0.0996339305538072,0.0859033436352679,0.0167108455002332,-0.11349880491945,0.29364749648046,0.00507173283572548,-0.00877493512913929,-0.134994262933777,-0.121716618409234,0.0926303727078075,-0.25100941205657,-0.0455728798485389,0.0523469681901894,0.150255885748821,NA,0.0372194695143229,0.0230998819299568,0.0367195769796602,0.0332948164821705,0.0118842487051598,0.0221879785267465,0.0432890419587722,-0.0240072010702761,0.0131204644555964,0.00789075878553547,-0.0296382805467701,0.027274242997386,0.0143930438044997,0.0153318203845885,0.00342322326693178,0.00304766404406465,0.00589735646924794,0.0235450809445865,-0.00760233815101685,"B"
16037,NA,-1.96914482129602,0.534082485930258,-0.335726941263442,-0.0971371410328361,0.704220699679426,1.26140353158848,-0.183247725140909,1.21787141857944,-0.923323917174105,0.187663761593537,-0.0565660084593791,0.180160875075376,NA,0.674677744886237,NA,NA,NA,NA,NA,NA,-0.0143441110310185,0.149942265584176,0.330217679284178,1.21373313402349,-0.144675103616819,-0.121758062882172,0.409891770074266,-0.116301847306318,0.196855857701154,-0.00244924706589345,-0.500561509162823,0.361655844152301,NA,-1.27004641193053,NA,NA,NA,NA,NA,NA,0.128375534003652,-0.0540672212702758,-0.0250507496304531,-0.0714754470005161,0.133172819740743,0.0481922568272557,0.0421608108242779,-0.165491502960778,0.0646230913097217,0.0238156231870041,0.0918510095630021,0.00750472565406746,NA,-0.0116564583585301,NA,NA,NA,NA,NA,NA,0.0170626207865485,0.0064850093647717,0.0503672718734389,0.0565563806751825,0.0347063875351186,-0.0203836656592777,0.0288220951913321,-0.0628488503177635,0.0215405624184353,-0.0105912081564643,-0.0252429472540996,0.0473517774254333,NA,-0.0229724037312717,NA,NA,NA,NA,NA,"B"
16039,NA,-0.752179787743332,0.599840217687083,0.108549879733493,0.0174517080716239,0.0574670370879709,-0.638915557286078,0.341817609743183,-1.57218030408979,1.53509768160785,-0.07999039576592,0.131085566155503,0.452226890561915,0.201320880985808,0.192444503433139,0.301143949469184,NA,0.0298316837354005,NA,-0.328126234468876,NA,-0.0986019768045399,-0.647569672063626,-0.554677506294841,1.6094379124341,-0.588476557996056,-0.446675376754827,NA,NA,NA,-0.719292460664268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305037708423455,-0.0518263815599251,0.02542509836581,-0.264001206417044,0.375126738420985,0.721006005212795,0.0628095364074817,0.0837939377843941,0.42823297440418,-0.0554084086031708,0.365776518351097,0.394140373594283,-0.192944162690781,0.157368677888778,0.0631578028254456,NA,-0.0469239617960699,NA,0.33656389062963,NA,0.0181421995516118,0.0555699471204392,0.0824629368001268,0.0975769196969765,0.00198444146901977,0.0105652606820428,0.0344194754488463,-0.0597672512118983,0.020945006030427,-3.73342986179637e-05,0.00146218404009701,0.0482087392678103,0.0536900099287081,-0.00504888639520473,0.0490838776034792,NA,0.103852519118625,NA,0.0209484484526605,"A"
16041,NA,NA,NA,NA,NA,-0.219150113628427,0.123358050871692,0.011401111158662,-0.253434630257173,0.0701463312142732,-0.203593449318856,0.208096938613586,-0.107277590701148,0.228396758599509,0.144607282501976,-0.213944291819525,-0.255147885623035,NA,NA,0.616822679038442,NA,NA,NA,NA,NA,-0.285514156742636,-0.0722394560964901,0.297997953406927,0.0500161675524708,0.118305872431186,-0.130634074875543,-0.605367120437824,0.489709122769275,0.476552150142775,-0.208462996146327,0.171679338375769,-0.783535677060534,NA,NA,0.0257697475158878,NA,NA,NA,NA,NA,-0.0156001358747879,0.00233614642263191,0.093847777430291,-0.129745007291897,0.108392731899759,0.205776345167958,-0.19307700114288,-0.0871412555533553,-0.0936101060710826,0.0704846503532544,0.177480222858058,0.25762670883184,NA,NA,-0.219194031283727,NA,NA,NA,NA,NA,0.000747165792850168,0.0345079864755586,0.0710525124495192,-0.0264958159535098,0.0343553103544387,0.014441435315554,-0.019114965285242,0.0129889897339446,0.0190874360309046,0.0172063773712487,0.0362224596984255,0.0258333302224738,NA,NA,0.0810971106992557,"B"
16043,NA,1.37059830429737,-1.78461714357741,1.25879119878288,-1.74947368560358,NA,1.89929920337848,-0.0194108718128003,1.48005380081244,-1.49949027551266,0.621634205909352,-0.516249784821406,-0.131419044431617,NA,-0.0117480002616777,0.0364430066310959,-1.13213008435837,1.26507782374613,0.432298062344687,0.260492772640129,NA,-0.133794515899294,0.0552853156570876,-0.175967286009348,0.95678963382558,NA,0.00636655174554157,0.143342579303904,-0.283240523673968,-0.108958685635885,-0.146236344529794,-0.35302845683512,0.202236866494895,NA,0.422533016620313,-0.00823897554455311,-0.307526065650054,0.0797180850444885,-0.295504798132989,0.358418623543558,NA,0.0704534155843799,-0.0919624244113404,0.0366123293281753,-0.10674471622065,NA,0.0455880041904599,0.240148714389354,0.033423476715047,-0.018244519742538,0.00334203966418833,-0.066605090429892,0.168518947497871,NA,-0.147674520349241,-0.0028418425508967,0.232295935969058,-0.128326492482449,-0.0302446445592395,0.132374139635619,NA,0.0729369871882461,0.0263727722293918,0.0843299866767904,0.0722863179474089,NA,0.125522477994881,-0.00228235283891109,-0.0132592606556159,-0.0338973734974317,0.0393019048038621,0.0145063675489538,0.0381914429450028,NA,0.0897446709916476,0.0353201853435614,0.031214769541851,0.0558016368712764,0.0503150276119832,-0.0070473524662944,"B"
16045,NA,-0.0615036174424173,0.229025210295493,0.494072967824291,-0.360421081174119,0.378297783801813,-0.464261839666271,-0.159423954558106,1.28925343542674,-1.44799602896345,0.424858897057046,0.816376827845664,-0.993014444957908,0.108411548977815,0.279764609064189,-0.136113602325581,0.566740500007548,-0.500185053557837,-0.448424733961193,0.277529700987763,NA,0.0258549370424568,0.0789345626953821,-0.0562872020003713,0.676047231709008,-0.384055839684486,-0.0256486356077374,0.293364426665619,-0.165393809672365,0.0335061029260775,-0.0868786717940271,-0.336790758681559,0.55207823597447,0.341073311349112,-0.277991738793485,0.1125842325223,-0.608086723174619,0.125977495547186,-0.317613067879176,0.302042688023651,NA,0.257504767442939,0.111499720352452,-0.0238502708306125,-0.241340676090382,0.0371711797705574,0.0854036596015337,-0.0857479529428584,0.131463139560463,0.151559333469162,0.274426466820707,0.372250119869701,-0.260951834854149,-0.149281349857665,-0.117680623858455,0.0709264847223459,-0.034945682975625,-0.151634769072896,-0.0980298602995866,0.280308305283054,NA,0.0270328448992743,0.0617420653394696,0.073105117758999,0.100015927104202,0.011477966725991,0.0102536782394189,0.0308094019847864,-0.0497174328849042,0.0129373329353513,0.00096394494347507,0.00909080530275474,0.0395609472823466,0.0370083897552789,0.0148845380585918,0.0385742082088392,0.03829573393676,0.0734045111873769,0.0376493010325874,0.00196816918915843,"B"
16047,NA,-0.471623382145905,-0.0667135611819898,0.558002664448811,0.135293283355301,-0.287806450106398,0.357662710054031,-0.0575489641334812,-2.5708296241105,NA,2.64249605535335,0.0756540598611686,NA,0.463928793115276,NA,-0.0146625076340232,0.0740516892527285,NA,NA,NA,NA,NA,NA,NA,NA,-0.723158258975985,-0.337906957096873,0.149112885797301,0.729282886889122,NA,-0.234164392328489,0.093149055178837,NA,0.497272657361287,NA,-0.516690743218389,-0.659409040928095,NA,NA,NA,NA,-0.0534523551413209,-0.0563260018005636,-0.0396130612059942,-0.078734508952067,0.0826665601945251,0.0355839084438205,0.0390647707918763,0.189830318981707,NA,0.168705941150678,-0.0722150459905038,NA,-0.249197596431584,NA,-0.0378008950812596,0.132798131610647,NA,NA,NA,NA,-0.021626881440298,0.0139457694064085,0.0767684322972624,0.0573146056828335,0.0269173907731073,0.0563701664874863,0.00524391111982858,-0.141506485019985,NA,0.111860517198286,0.0296346784796242,NA,0.131591904618361,NA,0.0511033585998462,0.029877697386862,NA,NA,NA,"A"
16049,NA,-0.14948001648496,-0.234508905778386,0.154419652487809,-0.73327354391812,0.258149724886763,0.105905326349593,1.03786365122555,0.2912877432905,-0.375045986694976,-0.362138778632481,0.28400287756175,0.0151231159773939,-0.701271248797216,0.86604860186209,-1.22476664484253,0.536136522308874,0.137369007426074,-0.1882794452738,0.759877655809939,NA,0.0115535631522494,0.125618409366146,-0.114690696003715,0.71165461448955,-0.43824583813462,-0.17554199677949,0.280644093256477,-0.13282475777735,0.255983230799307,-0.210242902911531,-0.423177456281332,0.273170810379737,0.315711102040433,-0.240803161995867,0.116671583438087,-0.644974760421679,0.126462430512378,-0.0483553791303368,0.505302087812465,NA,0.0858007767089095,-0.155451493018816,-0.0328024779271106,0.019425630265375,0.047708577614987,-0.00110111958271819,0.0511831157143581,-0.115648191146634,0.113902075808626,-0.0251296182346987,0.0258284302827034,0.0387100908548677,-0.0303622162900474,0.0753689907786734,0.116032566333818,0.0875832957927507,-0.0660770905717865,-0.0792031945418188,0.0351331162209654,NA,0.0465816562680352,0.0148890500165546,0.0418321691874244,0.0293115319677586,0.0288728495170556,0.010912893437439,0.015260622402943,-0.0148144300998236,0.00552795131692108,0.0106902767291661,-0.00613267394707151,0.00580711742228956,0.00851358627956245,0.0257192074260502,0.0093450323005051,0.033048070496978,0.000142097766605787,0.0313560898431717,-0.0115375169960359,"B"
16051,NA,0.503623835345872,-0.47810399700027,0.0818005172398237,-0.206363416955867,0.227156950372859,0.193510010954402,0.0870581594455722,0.200462577405222,-0.477060689917211,-0.0593833091395677,-0.32459633753178,0.205419763896501,NA,0.0936337818340185,0.0353193772271023,-1.26361197116527,0.735949638789684,0.519109960049521,0.369477045398192,NA,NA,NA,NA,NA,NA,NA,0.841655750485574,-2.2417434337378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132105698907131,-0.0215062052209634,-0.0832273058102491,-0.0565346365649102,-0.0448692894261953,0.100921649637412,0.0612770578370254,-0.237538864447467,0.212732815296371,-0.0350248768359291,0.178218739406022,0.365583152601604,NA,-0.413889757767417,0.103582285797657,-0.00190876179349964,-0.0267198858380917,0.0140298482104386,0.233001918278467,NA,0.0771045530307273,-0.0212032879517121,0.0442245353035009,0.0235275473319589,0.103644082070002,0.0199398674993017,0.0124075325242945,0.0218412674345494,-0.0333062346911763,0.00532310430659066,0.00169989495059575,0.0105294576816313,NA,0.0353203267718865,0.0289821416257023,0.0327545056281497,0.0672308435497015,0.0947316699037657,-0.00361708754232382,"B"
16053,NA,NA,NA,NA,NA,-0.0923255444162692,0.138951163089441,-0.101997683681393,-0.614608127978268,NA,NA,NA,NA,NA,0.997324899403111,NA,0.121107253848374,0.01221505143317,-0.029140699472034,-0.115837310373113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376253625230785,-0.0182775028645903,-0.000626987346439734,0.231192782269243,NA,NA,NA,NA,NA,0.112968023819455,NA,0.0462890500823772,-0.103664162409647,-0.266826721906115,0.305030279203223,NA,NA,NA,NA,NA,0.0336302831933377,0.0452547223472095,0.0111155727233072,-0.11174136202356,NA,NA,NA,NA,NA,0.247801979656133,NA,0.078545579036815,0.0562730014656818,0.0231209302333149,-0.0277804887579158,NA
16055,NA,0.1254137526115,-0.0812175815820737,-0.0161011676331189,-0.0322114069230128,0.00479354775152707,-0.17538436816087,-0.329620745519403,-0.0450703382871129,-0.425613745296713,0.208084608013287,-0.0498210411415467,0.186704841566263,0.0231974390775314,-0.352987908679342,-0.267088403492963,0.249938878051168,0.626671950446564,-0.308112688454875,0.292986454679314,NA,-0.105598130010851,0.428521436073748,-0.2453728730829,0.594916329578693,-0.0933232396432491,0.298609370220133,0.0953847022434697,-0.139660493041157,0.67747190804584,-0.396824493835444,-0.873655093396632,0.693978113726974,0.679797051571436,-0.460830082153567,0.366762367788931,-0.743451382622052,-0.129397127685793,-0.219032500775903,0.172707893055652,NA,-0.505412655416302,0.0380617791330646,0.218087235861445,-0.189742679512483,-0.210272948712833,0.229336029426539,0.0800150325940621,-0.07832662501451,0.31393965964558,-0.55987026109783,0.342190185972058,0.312978689372905,-0.311329265556399,0.162309692265417,-0.0396644804291348,-0.0463283988479279,0.0510747402366896,0.0618698432237306,-0.90606502509999,NA,0.00922640431437927,0.0208081137554075,0.0472639122731167,0.0586908469182674,0.0332737058958621,0.0385862137081787,0.0195577307837596,-0.0481668879576418,0.0151522872310288,-0.00172921557115657,-9.49567519370476e-06,0.0293315613543932,0.0200702114366003,0.0150058531457802,0.0280690950077407,0.0218904263390947,0.0508591913894847,0.0244109584224184,-0.0172302422283117,"B"
16057,NA,NA,NA,NA,0.0675278871265093,0.02125004988992,-0.087518654270708,0.106032101764029,-0.157312733404845,-0.477842266257587,0.221835835606271,0.279000376372005,0.0287307603098839,NA,-0.150178214124065,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648549626266908,-0.289696171823483,-0.190689806464471,0.219613337193111,0.123112780218655,0.14351125264465,-0.180356494295475,-0.7534224922603,0.578222650899525,NA,0.264886149541574,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.078824478385048,0.124316402852611,-0.0629303274692017,0.0954331885996087,-0.106317649798032,0.0699955606006295,-0.0063979744796594,0.022843632919467,-0.0475362455098383,NA,0.0710959216837299,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0216444915529372,0.0223149368228412,0.0481113034279037,0.0900591309990748,-0.0257386831501147,0.00134086089409102,0.0264439590687182,-0.0577163310141042,0.0197658688180571,NA,0.0117029946728646,NA,NA,NA,NA,NA,"B"
16059,NA,-1.4940909315756,NA,NA,0.253119482922637,0.834593515287437,-2.25482052212695,NA,NA,NA,1.42067776186179,NA,NA,NA,2.62188241918786,-0.0495764049961753,-0.228059261268927,0.243696849886374,-0.194482744996439,0.163588272365159,NA,0.00711993977646763,NA,NA,-0.31463252419344,-0.585182804986133,0.103017347049263,NA,NA,NA,0.894009796183898,NA,NA,NA,-1.50998269325698,-0.273801129658438,0.399841850553803,1.95977703792375,-0.348961628559037,-1.00981924362884,NA,-0.547907298670522,NA,NA,-2.2311261290119,0.0984400728132524,0.362905493689368,NA,NA,NA,3.37178349645586,NA,NA,NA,-0.33976122149667,0.0987348406856885,-0.000950118836319902,-0.00190295014608655,0.0346314439696407,0.0955610473893671,NA,0.0282264304399398,NA,NA,0.129745121029595,0.0165245282591044,-0.011100300986989,NA,NA,NA,0.0403854750999777,NA,NA,NA,-0.0166122972209681,0.00133464117636173,0.0175617110712611,0.00829306325969625,0.0498485532063633,0.0129035860281626,"B"
16061,NA,-0.784204348289743,0.304164315521176,0.596442805955991,0.181041835086711,-0.31835129309345,1.04954039467571,0.409876795556116,0.190243100368848,-0.18614409814889,-0.390462501559643,-0.0060628937274263,0.0191972109399057,NA,-0.0930405702188537,NA,NA,NA,NA,0.0881324094996536,NA,0.405465108108164,-0.693147180559945,-0.405465108108164,0,NA,NA,0.361501984687048,1.07588403759055,0.219304775007044,-0.324239668185578,-1.05286626687991,0.968559160419912,NA,-0.853489830635125,NA,NA,NA,NA,-0.394654192003949,NA,NA,NA,NA,NA,1.44036158239017,-0.305381649551182,1.30252447805443,0.335084311346365,0.798507696217771,0.0981470611395245,-0.406882542789138,-0.239229689065835,NA,-0.2030759882634,NA,NA,NA,NA,0.483978373729803,NA,0.0376819718753492,0.000421033491855738,0.0287000984637569,0.0084334171167999,-0.00121835419579064,0.0211507572354304,0.0496581177212718,-0.0116575750459234,0.0275787153042923,-0.0138043326225024,-0.00486084341356197,0.023203220765474,NA,0.0106814992197322,NA,NA,NA,NA,0.0180975073924259,"B"
16063,NA,-0.0667644641187604,-0.13084128124278,0.359532495267819,-0.0172841486814903,-0.175870396015341,0.892385292101569,NA,0.0424579235833047,0.250692473248936,-0.125816740426808,-0.160407035210417,0.115539846749803,0.380556404512117,-0.117600141120256,0.265383740024085,0.0999946999609946,-0.00142991960397332,-0.044405968152148,-0.101678392628683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0344037752405217,-0.0228038384998452,-0.129626074379539,0.0773459253211275,0.0717906418387058,0.0665393456737142,NA,0.0702266779358798,0.0865660113542175,-0.0558068077713179,0.0474797346738711,-0.0778280074928208,-0.0211757964487305,0.00167714924008866,0.0398328167145392,-0.300104592450339,0.267368445052067,0.135920383633501,0.0612651957926023,NA,-0.00846626049307808,-0.0352936705664302,0.0778967578101746,0.0451717434404113,0.0391457020567145,0.0435899724880606,NA,-0.154897975699333,0.12796718459953,0.00590765363707035,0.0319214578285223,0.0273554850114905,0.0985846003969346,-0.0463929420650206,0.0590007194480062,0.0195567165662318,0.0526143902018692,0.045697821561177,-0.0190418141795057,NA
16065,NA,1.02572526373067,-1.75019892073757,0.967780136398305,-1.78966440172769,1.84060356596069,-0.298376773259893,-0.556130007479831,1.22224418679744,-2.2911575039828,1.90465053825639,-0.507779980534931,-0.0534498583603504,-1.35439386094309,NA,NA,0.491989590663117,NA,1.86098379540878,0.451355160923702,NA,-0.273564190905996,0.127085428318697,-0.188099534073843,0.604930984147465,-0.795899086330762,-0.296404033144084,-0.114083687230372,0.293706187055162,-0.715927208891765,-0.0568873744020513,-0.738042500467836,0.839982538810831,0.202671096209234,NA,NA,-1.31013300015433,NA,2.32238772029023,0.283752794311892,NA,0.144704981553286,0.00519574760186536,0.160766143371786,-0.0381500752915649,0.116834118931694,-0.0791406299048152,0.0900513550109778,-0.110505739791176,0.0732308229432643,-0.0111814132339614,-0.0653176407718412,0.0285821546390341,-0.133163550662589,NA,NA,0.360147619572082,NA,-0.0774102546577637,0.111005912234816,NA,0.0735886030730661,-0.000879595831282387,0.0592805056863739,0.0498342001970116,0.107806359996575,0.044473255216964,-0.0018481342721941,0.00925936764430801,-0.0453672502043876,-0.00600842589631689,0.0311442264190074,0.0202397039882989,0.013828082192072,NA,NA,0.125301979055196,NA,0.174745818330949,-0.0159862686280743,"B"
16067,NA,0.619650683698596,-0.43403685176113,0.0680278487691659,-0.159247466412923,0.51831021313498,-0.243511664837474,-0.0297568808370396,-0.0316470596215659,-0.440937956401072,0.525283410976675,-0.305037173490074,0.0750833614946327,-0.148452627571521,0.225501358199216,-0.0460947263078104,-0.999353564909963,0.733355094314136,0.449589214722776,0.307584435884312,NA,NA,NA,NA,NA,0.47303853294089,0.64959893531421,-0.429490287695154,-2.63905732961526,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109199291964992,-0.736206670020392,NA,-0.0806871787784242,-0.0329425517350579,-0.0477801650935721,-0.100325765318527,0.13578878654508,0.0600123340771148,-0.015982582164499,0.114570601531469,0.207233964845663,0.140491543964007,-0.0818294719904351,-0.192807668962029,-0.0506931143155178,0.0477210679186726,-0.103801153750677,-0.249517614931126,-0.0815005304749601,-0.0449612967500421,0.26002632749905,NA,0.0383182664438238,-0.0271437326907034,0.016209108348086,0.0637250823489719,0.0446709719969007,0.0116599716694505,0.025096797969324,-0.0778221503749528,0.0462695608564623,-0.00269253623909549,0.0178472475415745,0.0610536624693587,0.0524408025637015,0.0174478393457722,0.0488574751310793,-0.0141059382044055,0.0669640893632248,0.0161180134954559,-0.0235573029997571,"B"
16069,NA,-0.220453782673827,0.0767022311940035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22141843743291,0.265765212982005,-0.190129339733879,0.589032353066267,NA,NA,0.0406548836324045,0.0587220301894646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812539090375294,-0.731904866851659,0.14662307646182,-0.187106985668661,NA,NA,-0.0272939271481096,-0.801095620902128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680597027214661,-0.220333734717309,-0.0625611408472437,0.0901540911945329,NA,NA,0.0312953631798418,0.015381359649357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16108083924931,0.0348436604042277,0.0216733741747337,0.0164905527614074,NA,"B"
16071,NA,NA,NA,NA,NA,NA,NA,0.650041966307082,-0.0937887819510816,-0.480191172399767,0.00799439950137426,-0.239598451271414,NA,NA,0.772119110901508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0164711783344966,0.00209707185923591,0.14145462491201,0.0101723732641794,-0.586475419991203,NA,NA,0.954637062711726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520817469231787,-0.0135861275508589,0.0251884702148963,-0.0125380368576735,-0.0262995763274674,NA,NA,0.0865640267499295,NA,NA,NA,NA,NA,NA
16073,NA,0.0273954601413209,0.00923111791982301,0.205245333265385,0.0745694948784479,0.175571568644779,-0.0818548572185769,-0.22656218192439,-0.0806095918691447,0.11771185367963,-0.12843401735897,0.0767843675546356,0.0815566338738076,0.370357848553571,0.0457642881281348,0.27118524650796,-0.239125470096713,0.112057549484632,-0.110591699787255,-0.0773031123868257,NA,-0.0175736740223851,0.0227448511266459,-0.0588467519571267,0.641853886172395,-0.0922284423945694,-0.432864082296279,0.430714767352937,0.105259257525445,-0.0133029484736067,0.406080634787596,0.20868681232146,0.481764637411258,0.581713967492393,-1.97590616292848,-0.192824278993104,-0.552009046087122,-0.313554162277375,0.55551111311129,0.543847611360679,NA,-0.0337470164167506,-0.0729272324704091,0.00662653027206694,-0.066989903855557,0.0829235296105395,-0.0472401767756754,0.0359988174046233,0.254055246052554,0.114756898546513,0.142770164919591,-0.179637951998863,-0.177907514564422,-0.0568721722651713,0.005003503868652,0.0440254909354945,0.316437234322374,-0.0872622550642017,-0.129614132913312,0.0969235284889152,NA,0.0153979440347598,0.0554721648488687,0.0750680761092148,0.090311874600971,0.0228317666649787,0.0049007407067343,0.0259458361303366,-0.0495457077882691,0.0261561727060524,0.00703811100519403,0.00100019336152712,0.0311392641898642,0.0292029271815117,0.00419692176908981,0.0417490459071601,0.0394201569896033,0.0633887943962286,0.0316053753104981,-0.00301028365299771,"B"
